Ticker,Name,Market,Timeframe,Strategy,Trades,WinRate%,TotalRet%,AvgRet%,ProfitFactor,MDD%,Sharpe,_tr
008060,대덕전자,KR,4h,S17_FVG,44,52.3,39.105,0.8888,2.647,-7.559,0.3145,39.105
008060,대덕전자,KR,4h,S19_Monday,87,56.3,37.837,0.4349,1.546,-18.025,0.1355,37.837
008060,대덕전자,KR,4h,S20_InsideBar,75,50.7,46.368,0.6182,1.916,-12.226,0.1835,46.368
008060,대덕전자,KR,4h,S21_Engulfing,26,61.5,22.715,0.8737,2.741,-4.393,0.3404,22.715
008060,대덕전자,KR,4h,S22_VolBreak,46,60.9,10.642,0.2314,1.674,-6.52,0.1613,10.642
008060,대덕전자,KR,4h,S23_EMA_Ribbon,25,64.0,19.814,0.7926,2.257,-8.853,0.2208,19.814
008060,대덕전자,KR,4h,S24_CHoCH,53,58.5,71.468,1.3485,2.733,-13.608,0.3042,71.468
008060,대덕전자,KR,4h,S25_PinBar,31,51.6,0.527,0.017,1.022,-16.52,0.0061,0.527
008060,대덕전자,KR,1m+4h,FVG+OB,149,48.3,15.923,0.1069,2.027,-1.891,0.2676,15.923
008060,대덕전자,KR,1m+4h,S01_EMA9_21,48,35.4,8.426,0.1755,2.383,-2.151,0.2433,8.426
008060,대덕전자,KR,1m+4h,S02_EMA20_50,22,54.5,7.311,0.3323,3.492,-1.128,0.3306,7.311
008060,대덕전자,KR,1m+4h,S03_GoldenCross,7,28.6,-0.627,-0.0895,0.421,-0.828,-0.3625,-0.627
008060,대덕전자,KR,1m+4h,S04_SuperTrend,10,80.0,4.304,0.4304,72.92,-0.06,0.985,4.304
008060,대덕전자,KR,1m+4h,S05_HullMA,75,41.3,9.064,0.1209,1.878,-2.287,0.1852,9.064
008060,대덕전자,KR,1m+4h,S06_Ichimoku,63,27.0,7.305,0.1159,2.033,-1.521,0.1649,7.305
008060,대덕전자,KR,1m+4h,S07_RSI_Trend,144,25.0,7.535,0.0523,1.564,-3.061,0.1005,7.535
008060,대덕전자,KR,1m+4h,S08_RSI_Rev,11,54.5,-1.217,-0.1107,0.787,-5.303,-0.0856,-1.217
008060,대덕전자,KR,1m+4h,S09_MACD,97,36.1,1.967,0.0203,1.134,-5.723,0.0355,1.967
008060,대덕전자,KR,1m+4h,S10_MACDHist,97,36.1,1.967,0.0203,1.134,-5.723,0.0355,1.967
008060,대덕전자,KR,1m+4h,S11_BB_Break,52,40.4,-3.929,-0.0756,0.537,-4.362,-0.1744,-3.929
008060,대덕전자,KR,1m+4h,S12_BB_Rev,18,61.1,1.5,0.0833,1.228,-2.469,0.0718,1.5
008060,대덕전자,KR,1m+4h,S13_ATR_Break,65,27.7,-2.161,-0.0333,0.662,-3.063,-0.1213,-2.161
008060,대덕전자,KR,1m+4h,S14_Donchian,19,47.4,4.907,0.2583,1.837,-3.092,0.2155,4.907
008060,대덕전자,KR,1m+4h,S15_ZScore,49,63.3,0.283,0.0058,1.033,-4.108,0.0106,0.283
008060,대덕전자,KR,1m+4h,S17_FVG,90,36.7,8.554,0.095,1.61,-2.873,0.1548,8.554
008060,대덕전자,KR,1m+4h,S20_InsideBar,60,53.3,-1.326,-0.0221,0.856,-4.106,-0.0602,-1.326
008060,대덕전자,KR,1m+4h,S21_Engulfing,14,57.1,1.335,0.0954,2.96,-0.367,0.4409,1.335
008060,대덕전자,KR,1m+4h,S22_VolBreak,47,36.2,-1.715,-0.0365,0.679,-2.779,-0.1224,-1.715
008060,대덕전자,KR,1m+4h,S23_EMA_Ribbon,30,46.7,8.596,0.2865,3.902,-1.073,0.3407,8.596
008060,대덕전자,KR,1m+4h,S24_CHoCH,73,39.7,-2.533,-0.0347,0.837,-6.279,-0.0575,-2.533
008060,대덕전자,KR,1m+4h,S25_PinBar,17,41.2,-1.783,-0.1049,0.59,-1.946,-0.2293,-1.783
NVDA,엔비디아,US,15m,FVG+OB,179,54.7,22.123,0.1236,1.708,-4.338,0.2155,22.123
NVDA,엔비디아,US,15m,FVG+OB★,33,63.6,10.044,0.3044,3.105,-1.873,0.4358,10.044
NVDA,엔비디아,US,15m,S01_EMA9_21,29,51.7,11.29,0.3893,2.263,-4.447,0.3177,11.29
NVDA,엔비디아,US,15m,S02_EMA20_50,10,90.0,7.08,0.708,5.146,-1.708,0.6901,7.08
NVDA,엔비디아,US,15m,S03_GoldenCross,5,40.0,-0.182,-0.0364,0.892,-1.686,-0.0475,-0.182
NVDA,엔비디아,US,15m,S04_SuperTrend,6,33.3,-3.987,-0.6644,0.326,-2.63,-0.4809,-3.987
NVDA,엔비디아,US,15m,S05_HullMA,53,49.1,2.634,0.0497,1.154,-7.811,0.0499,2.634
NVDA,엔비디아,US,15m,S06_Ichimoku,30,53.3,8.478,0.2826,2.227,-3.241,0.2884,8.478
NVDA,엔비디아,US,15m,S07_RSI_Trend,72,30.6,-1.577,-0.0219,0.94,-13.447,-0.0208,-1.577
NVDA,엔비디아,US,15m,S08_RSI_Rev,10,50.0,1.9,0.19,1.45,-1.944,0.1559,1.9
NVDA,엔비디아,US,15m,S09_MACD,58,43.1,3.156,0.0544,1.165,-8.635,0.053,3.156
NVDA,엔비디아,US,15m,S10_MACDHist,58,43.1,3.156,0.0544,1.165,-8.635,0.053,3.156
NVDA,엔비디아,US,15m,S11_BB_Break,41,43.9,5.737,0.1399,1.667,-3.105,0.1709,5.737
NVDA,엔비디아,US,15m,S12_BB_Rev,21,57.1,-0.934,-0.0445,0.896,-5.601,-0.0373,-0.934
NVDA,엔비디아,US,15m,S13_ATR_Break,30,40.0,-1.597,-0.0532,0.75,-4.092,-0.1026,-1.597
NVDA,엔비디아,US,15m,S14_Donchian,18,55.6,5.894,0.3274,1.881,-4.997,0.2581,5.894
NVDA,엔비디아,US,15m,S15_ZScore,33,45.5,-2.034,-0.0616,0.895,-9.353,-0.0413,-2.034
NVDA,엔비디아,US,15m,S16_SMA_Rev,5,40.0,-0.707,-0.1414,0.562,-0.804,-0.251,-0.707
NVDA,엔비디아,US,15m,S17_FVG,54,50.0,4.576,0.0847,1.215,-5.117,0.0724,4.576
NVDA,엔비디아,US,15m,S19_Monday,17,64.7,4.021,0.2365,1.533,-2.586,0.1747,4.021
NVDA,엔비디아,US,15m,S20_InsideBar,47,46.8,-7.73,-0.1645,0.624,-11.291,-0.1436,-7.73
NVDA,엔비디아,US,15m,S21_Engulfing,70,41.4,-1.98,-0.0283,0.908,-5.998,-0.0355,-1.98
NVDA,엔비디아,US,15m,S22_VolBreak,37,51.4,2.981,0.0806,1.548,-1.444,0.1664,2.981
NVDA,엔비디아,US,15m,S23_EMA_Ribbon,19,42.1,0.06,0.0032,1.008,-5.949,0.003,0.06
NVDA,엔비디아,US,15m,S24_CHoCH,52,51.9,6.389,0.1229,1.48,-4.682,0.1306,6.389
NVDA,엔비디아,US,15m,S25_PinBar,44,54.5,7.311,0.1662,1.552,-2.833,0.1494,7.311
NVDA,엔비디아,US,5m,FVG+OB,281,51.6,31.939,0.1137,1.906,-3.198,0.255,31.939
NVDA,엔비디아,US,5m,FVG+OB★,56,71.4,15.23,0.272,2.971,-1.498,0.4527,15.23
NVDA,엔비디아,US,5m,S01_EMA9_21,94,38.3,3.269,0.0348,1.126,-10.587,0.0391,3.269
NVDA,엔비디아,US,5m,S02_EMA20_50,45,42.2,1.75,0.0389,1.123,-5.885,0.0407,1.75
NVDA,엔비디아,US,5m,S03_GoldenCross,13,69.2,4.825,0.3712,2.113,-3.035,0.2981,4.825
NVDA,엔비디아,US,5m,S04_SuperTrend,10,80.0,7.316,0.7316,3.583,-1.5,0.4866,7.316
NVDA,엔비디아,US,5m,S05_HullMA,145,46.9,11.464,0.0791,1.31,-8.461,0.0887,11.464
NVDA,엔비디아,US,5m,S06_Ichimoku,100,39.0,4.385,0.0438,1.201,-8.624,0.0552,4.385
NVDA,엔비디아,US,5m,S07_RSI_Trend,247,23.5,-2.666,-0.0108,0.933,-12.467,-0.0188,-2.666
NVDA,엔비디아,US,5m,S08_RSI_Rev,29,31.0,-9.291,-0.3204,0.534,-11.794,-0.2328,-9.291
NVDA,엔비디아,US,5m,S09_MACD,168,38.1,5.228,0.0311,1.117,-8.892,0.0365,5.228
NVDA,엔비디아,US,5m,S10_MACDHist,168,38.1,5.228,0.0311,1.117,-8.892,0.0365,5.228
NVDA,엔비디아,US,5m,S11_BB_Break,117,36.8,3.408,0.0291,1.231,-3.31,0.0521,3.408
NVDA,엔비디아,US,5m,S12_BB_Rev,51,45.1,-6.24,-0.1223,0.722,-8.934,-0.1115,-6.24
NVDA,엔비디아,US,5m,S13_ATR_Break,76,42.1,-2.874,-0.0378,0.748,-4.078,-0.0976,-2.874
NVDA,엔비디아,US,5m,S14_Donchian,52,42.3,0.843,0.0162,1.044,-9.798,0.0147,0.843
NVDA,엔비디아,US,5m,S15_ZScore,111,64.0,3.386,0.0305,1.105,-6.338,0.033,3.386
NVDA,엔비디아,US,5m,S16_SMA_Rev,3,66.7,-0.203,-0.0677,0.782,-0.932,-0.1096,-0.203
NVDA,엔비디아,US,5m,S17_FVG,163,36.8,10.359,0.0636,1.253,-7.782,0.0759,10.359
NVDA,엔비디아,US,5m,S19_Monday,23,43.5,-1.785,-0.0776,0.795,-4.35,-0.0916,-1.785
